1	1892607	3582736	2
1	99800604	100826405	61
1	100826405	102041016	62
1	115880593	118839067	72
1	184595513	186810023	94
1	212842330	214578266	110
1	229156248	230685255	119
2	26894985	28598777	149
2	43309590	44313803	160
2	44313803	46482634	161
2	157560635	158533218	227
2	159577082	161769733	229
2	165178840	167160270	233
2	167355970	169968236	235
2	169968236	171226245	236
3	11019665	13070799	286
3	23804865	25461558	295
3	49316972	51832015	312
3	99373762	100592217	340
3	121974097	123517768	353
3	139954597	141339097	363
3	151348730	153256571	371
3	168580960	170964909	381
3	186890344	188856214	392
4	5502388	6773043	406
4	83372593	84799656	455
4	105305294	107501305	468
4	184929455	186909090	518
5	13464832	14757804	532
5	55417349	56621102	554
5	75798866	77623332	566
5	93809984	95963519	577
5	147181998	148662624	608
6	6785207	7808936	638
6	19207487	21684065	646
6	31571218	32682664	657
6	33236497	35455756	659
6	37572596	39295677	661
6	43756169	45406563	665
6	116131396	117672972	708
6	125424383	127540461	715
6	136224177	137614218	721
6	153094496	154974120	731
7	13884202	15143657	758
7	25909555	28360309	766
7	43159074	44763828	775
7	49212278	51675322	779
7	87825004	90661784	798
7	100196651	101199253	805
8	9154694	9640787	854
8	95005527	96534806	908
8	116096495	119685457	920
8	144236881	146303867	936
9	3190064	4495328	940
9	20463534	22206559	952
9	32019368	33578334	961
9	65472190	72512711	966
9	110695062	112778024	991
9	135298842	137041122	1006
9	138938978	139500342	1009
10	10249396	12586797	1020
10	25578596	26888684	1029
10	50840915	53616629	1043
10	112561493	115328432	1080
11	1213590	3665481	1097
11	7436701	8333274	1101
11	10952027	12564229	1104
11	13373124	15742552	1106
11	15742552	17578402	1107
11	44693799	47006137	1123
11	47006137	49866050	1124
11	49866050	54695473	1125
11	55082657	58457495	1127
11	58780549	62223771	1129
11	63804569	65898631	1131
11	72286017	74412351	1136
12	3677037	4417679	1183
12	23820634	25371083	1196
12	27799773	29651255	1198
12	57548860	59308666	1215
12	97108839	99305987	1237
12	124977980	126445505	1255
12	132807034	133841511	1261
13	25784362	27284362	1267
13	27284362	29257551	1268
13	30483267	32301815	1270
13	32301815	33776903	1271
13	80585676	82581814	1301
14	89497643	91296860	1368
15	61265836	63215222	1407
15	63215222	65104668	1408
15	76398624	78516053	1415
16	60054	1207206	1430
16	53382572	55903774	1458
17	16412342	18856320	1498
17	27334244	29786491	1501
17	34469036	36809344	1505
17	43056905	45876022	1510
17	45876022	47517400	1511
17	61545589	63148128	1520
17	64800430	67858770	1522
19	37527033	40170619	1604
19	46102697	47150082	1610
19	47150082	49282227	1611
20	20959710	22491456	1632
20	22491456	23293790	1633
20	31614823	32813441	1637
20	42680176	44839056	1645
20	49239658	52472549	1648
20	56447959	58406572	1651
22	24984204	26791628	1686
