1	9365199	10806984	7
1	49894177	51713726	32
1	111741737	113273306	69
1	218705513	219590571	113
1	219590571	221858231	114
2	18647423	19692404	144
2	53508452	54685226	168
2	54685226	56203345	169
2	206735704	208645399	255
3	55348860	56433907	315
3	99373762	100592217	340
4	4684116	5502388	405
5	4632110	5973233	526
5	63968304	65911286	561
5	120452166	122556905	595
6	5791472	6785207	637
6	6785207	7808936	638
6	45406563	47311898	666
6	116131396	117672972	708
6	142288479	145319810	725
7	25077259	25909555	765
7	73334602	76458564	791
7	101199253	103197510	806
8	24674718	25483454	867
8	25483454	26682525	868
8	87411709	89085481	904
9	12276489	14836363	948
9	16659655	18661051	950
9	36743283	38641599	964
10	35109355	36572508	1036
10	42372579	43894771	1039
10	116421406	119523934	1082
11	30141357	32276901	1116
11	32276901	33958739	1117
12	65559695	67181144	1219
13	25784362	27284362	1267
13	30483267	32301815	1270
13	49383962	51591091	1282
14	53997831	55233681	1346
15	48136048	50008043	1398
16	77523678	78456292	1471
16	84445883	85148685	1478
17	11102815	12534769	1493
18	20649472	22996651	1542
19	44744108	46102697	1609
20	44839056	47199980	1646
20	47199980	49239658	1647
20	56447959	58406572	1651
