1	18662899	20469149	13
1	59890409	61922365	38
1	203334734	204681068	105
1	216243634	218705513	112
3	194059671	194786674	396
5	982252	2132442	523
5	75798866	77623332	566
6	43756169	45406563	665
8	66489090	69863057	892
8	131639625	133351144	928
10	102949239	104380410	1075
11	44693799	47006137	1123
12	65559695	67181144	1219
13	23594702	24531937	1265
14	35859593	38667725	1333
14	91296860	93132299	1369
15	48136048	50008043	1398
15	67094767	69017999	1410
16	13154437	14464002	1443
16	79134815	80297374	1473
17	69387817	72672203	1524
19	6684885	8347513	1585
20	22491456	23293790	1633
20	31614823	32813441	1637
